Time [s]	Rotating hub Mx  [kNm]	Rotating hub My  [kNm]	Rotating hub Mz  [kNm]	Rotating hub Fx  [kN]	Rotating hub Fy  [kN]	Rotating hub Fz  [kN]	Stationary hub Mx  [kNm]	Stationary hub My  [kNm]	Stationary hub Mz  [kNm]	Stationary hub Fx  [kN]	Stationary hub Fy  [kN]	Stationary hub Fz  [kN]	Rotor speed  [rad/s]	
10.6	699.747	-241.922	-677.901	240.721	788.201	-166.355	699.747	-712.767	100.191	240.721	-3.92608	-805.556	0.580249
10.65	704.627	-209.381	-623.556	241.108	788.023	-189.391	704.627	-655	60.3084	241.108	-3.01767	-810.457	0.580203
10.7	704.39	-185.349	-586.219	242.452	782.929	-209.47	704.39	-614.198	27.7063	242.452	-0.219969	-810.467	0.580235
10.75	698.378	-162.39	-556.726	243.148	773.558	-229.384	698.378	-579.914	-3.68294	243.148	1.52636	-806.85	0.58021
10.8	688.811	-150.835	-538.787	241.68	764.378	-249.771	688.811	-558.905	-25.8453	241.68	2.69253	-804.147	0.580295
10.85	679.852	-162.062	-542.892	239.379	756.29	-271.352	679.852	-565.609	-32.8984	239.379	2.97908	-803.491	0.580469
10.9	672.297	-195.436	-573.158	237.896	747.235	-294.109	672.297	-604.847	-29.4184	237.896	1.80113	-803.03	0.580417
10.95	666.627	-240.321	-615.385	236.883	738.249	-317.905	666.627	-660.265	-22.4122	236.883	-0.306844	-803.788	0.580523
11	666.322	-259.545	-658.992	234.389	728.51	-343.348	666.322	-706.984	-42.5235	234.389	-4.153	-805.356	0.580654
11.05	669.314	-259.129	-658.607	231.848	720.269	-364.782	669.314	-704.921	-63.2263	231.848	-3.62963	-807.366	0.580578
11.1	673.922	-236.084	-619.682	231.423	711.337	-382.857	673.922	-657.592	-85.5243	231.423	-0.342656	-807.824	0.580665
11.15	682.806	-196.11	-579.955	229.544	700.081	-402.159	682.806	-600.458	-119.404	229.544	0.769688	-807.369	0.5809
11.2	691.911	-153.48	-568.939	226.738	686.365	-424.678	691.911	-565.021	-167.332	226.738	-2.15113	-807.121	0.580868
11.25	698.51	-113.549	-532.502	225.093	673.794	-444.969	698.51	-507.554	-197.08	225.093	-2.57125	-807.459	0.581031
11.3	704.803	-71.6676	-488.394	225.519	657.961	-462.138	704.803	-441.473	-220.832	225.519	-2.25109	-804.039	0.581298
11.35	706.499	-29.8254	-438.856	225.645	642.116	-479.124	706.499	-370.154	-237.636	225.645	-1.96928	-801.167	0.581141
11.4	701.205	-5.20632	-362.867	227.436	630.852	-496.879	701.205	-288.178	-220.575	227.436	0.390875	-803.033	0.581202
11.45	694.874	-0.646924	-312.909	230.965	614.573	-515.746	694.874	-240.404	-200.296	230.965	-1.18847	-802.304	0.581372
11.5	685.798	-1.17931	-257.144	233.46	596.838	-536.328	685.798	-193.123	-169.788	233.46	-5.03784	-802.395	0.581281
11.55	677.238	-15.214	-203.462	233.99	582.006	-557.743	677.238	-158.622	-128.325	233.99	-7.47434	-806.072	0.58152
11.6	673.209	-30.0056	-141.227	233.885	569.232	-576.428	673.209	-121.196	-78.4664	233.885	-6.28613	-810.096	0.581593
11.65	669.361	-48.3342	-94.2843	235.116	552.203	-591.028	669.361	-99.9116	-35.2617	235.116	-5.13884	-808.836	0.581357
11.7	668.077	-75.3681	-68.6862	233.715	532.276	-604.907	668.077	-101.966	-1.05188	233.715	-5.73328	-805.727	0.581611
11.75	673.887	-116.156	-51.5366	232.778	515.553	-622.861	673.887	-122.054	35.3687	232.778	-6.65403	-808.522	0.581745
11.8	680.569	-194.076	-56.5619	232.965	498.02	-639.375	680.569	-187.202	76.2889	232.965	-7.13794	-810.415	0.581682
11.85	688.391	-268.588	-33.725	231.979	479.802	-651.204	688.391	-235.377	133.695	231.979	-5.23897	-808.856	0.581891
11.9	696.858	-296.605	13.6772	230.069	459.889	-664.093	696.858	-234.846	181.684	230.069	-5.40825	-807.767	0.581901
11.95	698.028	-278.678	36.7522	227.757	434.996	-679.718	698.028	-212.358	184.164	227.757	-11.2987	-806.914	0.581486
12	694.078	-257.93	83.3124	226.654	417.427	-691.366	694.078	-175.477	206.583	226.654	-8.90278	-807.56	0.58176
12.05	691.671	-228.441	156.687	225.47	404.138	-698.685	691.671	-119.112	250.097	225.47	-0.575094	-807.148	0.581861
12.1	686.191	-185.395	187.033	225.553	381.192	-707.444	686.191	-74.0357	252.728	225.553	-1.44731	-803.606	0.581762
12.15	680.078	-164.85	182.532	227.701	354.024	-718.766	680.078	-65.0351	237.2	227.701	-7.42916	-801.188	0.581908
12.2	675.812	-164.593	178.942	228.561	331.821	-730.313	675.812	-73.1981	231.847	228.561	-9.12344	-802.109	0.581763
12.25	668.713	-168.861	202.463	230.98	315.583	-737.794	668.713	-74.4755	252.9	230.98	-3.67147	-802.445	0.581596
12.3	668.196	-150.379	196.646	235.929	293.326	-744.011	668.196	-66.7903	238.375	235.929	-3.30409	-799.738	0.582038
12.35	673.892	-131.414	196.995	239.482	270.994	-752.115	673.892	-55.767	230.145	239.482	-3.78827	-799.438	0.582023
12.4	678.546	-112.256	205.851	240.883	250.41	-763.729	678.546	-41.4632	230.775	240.883	-3.73045	-803.725	0.581761
12.45	681.785	-88.0779	212.954	242.623	228.269	-772.283	681.785	-22.9584	229.303	242.623	-4.02005	-805.302	0.581794
12.5	684.509	-82.5824	232.029	246.654	206.877	-774.913	684.509	-19.3469	245.526	246.654	-1.93709	-802.051	0.581654
12.55	686.499	-93.2997	229.887	248.814	182.079	-779.824	686.499	-37.4012	245.263	248.814	-3.87023	-800.79	0.581924
12.6	692.811	-133.827	237.861	250.051	158.83	-786.845	692.811	-82.5767	260.132	250.051	-4.75583	-802.701	0.582282
12.65	699.306	-206.305	261.483	250.419	136.246	-789.168	699.306	-157.337	293.565	250.419	-4.02869	-800.833	0.582232
12.7	699.209	-262.599	292.439	247.247	111.289	-791.406	699.209	-216.97	327.723	247.247	-5.73689	-799.172	0.582069
12.75	696.932	-311.878	318.619	245.854	85.51	-797.58	696.932	-272.279	353.059	245.854	-8.80101	-802.102	0.582238
12.8	691.39	-353.257	351.367	246.752	62.3492	-803.368	691.39	-320.755	381.268	246.752	-9.03589	-805.734	0.582097
12.85	685.871	-410.73	386.383	247.623	41.74	-805.419	685.871	-387.004	410.145	247.623	-6.27338	-806.475	0.582446
12.9	683.876	-461.115	392.371	248.458	18.3634	-808.849	683.876	-448.963	406.219	248.458	-6.25533	-809.033	0.582472
12.95	678.075	-504.703	407.601	247.846	-3.28787	-812.644	678.075	-504.165	408.265	247.846	-4.35915	-812.639	0.582079
13	672.128	-522.487	423.141	246.159	-25.2801	-812.826	672.128	-534.043	408.459	246.159	-2.68527	-813.215	0.582268
13.05	670.13	-488.538	434.087	244.865	-49.2688	-808.806	670.13	-512.435	405.6	244.865	-3.19057	-810.298	0.582162
13.1	667.84	-426.352	442.745	245.665	-73.8714	-804.391	667.84	-462.808	404.485	245.665	-4.50049	-807.763	0.582085
13.15	670.291	-389.41	455.778	247.185	-97.4516	-799.512	670.291	-439.185	408.032	247.185	-4.97207	-805.414	0.582231
13.2	670.398	-365.47	483.319	248.548	-118.211	-795.972	670.398	-431.136	425.779	248.548	-2.59124	-804.697	0.581664
13.25	666.188	-331.71	507.308	250.859	-140.29	-792.433	666.188	-414.213	442.516	250.859	-1.5548	-804.754	0.581472
13.3	666.5	-319.937	502.489	255.233	-166.622	-785.466	666.5	-414.404	427.93	255.233	-5.34959	-802.927	0.581927
13.35	675.525	-318.306	521.944	258.567	-188.786	-781.328	675.525	-429.557	435	258.567	-4.50472	-803.799	0.582103
13.4	689.644	-349.813	547.321	258.177	-209.694	-777.313	689.644	-479.021	438.712	258.177	-2.33759	-805.097	0.58272
13.45	709.809	-383.204	566.003	254.655	-232.439	-772.67	709.809	-528.939	432.93	254.655	-1.99838	-806.872	0.582838
13.5	719.178	-417.32	593.112	250.988	-255.261	-764.141	719.178	-582.219	432.388	250.988	-2.84213	-805.643	0.582358
13.55	716.767	-420.764	619.219	251.173	-279.098	-757.433	716.767	-606.699	438.623	251.173	-4.08395	-807.208	0.582387
13.6	712.435	-394.369	647.02	253.117	-302.02	-750.287	712.435	-604.915	456.333	253.117	-4.51256	-808.781	0.582772
13.65	703.674	-369.041	680.802	254.82	-322.422	-738.081	703.674	-608.035	479.558	254.82	-4.51403	-805.418	0.582752
13.7	693.922	-339.034	714.65	254.07	-343.145	-727.199	693.922	-608.82	504.982	254.07	-4.42091	-804.082	0.583068
13.75	681.679	-333.918	723.9	255.05	-367.629	-716.72	681.679	-622.845	497.589	255.05	-7.57409	-805.469	0.582539
13.8	662.089	-344.272	738.542	256.511	-387.892	-704.687	662.089	-653.123	487.236	256.511	-7.67013	-804.354	0.582227
13.85	650.872	-326.069	740.046	257.417	-404.421	-693.686	650.872	-652.014	478.402	257.417	-4.05672	-802.957	0.582781
13.9	653.863	-293.578	728.454	256.286	-421.214	-680.94	653.863	-631.934	466.36	256.286	-1.63597	-800.686	0.583084
13.95	664.101	-279.144	705.697	253.214	-443.183	-666.271	664.101	-620.703	436.643	253.214	-4.71088	-800.191	0.583047
14	676.173	-275.047	686.176	250.543	-465.923	-653.144	676.173	-618.621	404.717	250.543	-7.54644	-802.262	0.582768
14.05	680.739	-280.733	670.923	250.082	-485.375	-640.618	680.739	-625.605	370.901	250.082	-7.26859	-803.697	0.582081
14.1	679.596	-288.057	654.872	250.448	-501.672	-628.5	679.596	-631.932	335.404	250.448	-4.17891	-804.157	0.582104
14.15	681.352	-298.445	637.267	251.364	-518.724	-616.892	681.352	-638.081	296.701	251.364	-1.29341	-805.995	0.582467
14.2	687.203	-315.968	605.087	249.272	-538.686	-602.914	687.203	-638.168	242.298	249.272	-2.02378	-808.507	0.582708
14.25	691.428	-327.678	582.942	246.745	-556.44	-586.942	691.428	-638.287	199.46	246.745	-2.34697	-808.777	0.582538
14.3	690.377	-342.009	567.018	244.823	-571.467	-569.639	690.377	-642.707	159.396	244.823	-1.65678	-806.884	0.582391
14.35	688.954	-357.927	543.22	243.781	-586.732	-552.067	688.954	-640.702	112.699	243.781	-1.41422	-805.624	0.582702
14.4	692.329	-381.487	514.018	244.173	-603.116	-534.256	692.329	-637.575	56.9634	244.173	-2.13338	-805.713	0.583124
14.45	699.748	-399.82	484.844	241.307	-616.106	-515.562	699.748	-628.409	5.54784	241.307	-1.30719	-803.361	0.583523
14.5	709.239	-394.421	470.74	239.724	-628.544	-499.399	709.239	-613.894	-17.3059	239.724	1.74191	-802.785	0.583705
14.55	710.852	-394.729	434.255	237.904	-646.436	-480.462	710.852	-584.048	-57.2425	237.904	-0.718438	-805.433	0.583161
14.6	702.486	-374.338	384.354	234.311	-663.965	-461.666	702.486	-529.559	-86.1636	234.311	-2.68963	-808.689	0.583144
14.65	693.459	-350.35	322.978	232.169	-677.402	-442.62	693.459	-462.36	-115.251	232.169	-2.40503	-809.185	0.58332
14.7	682.527	-356.048	270.317	230.513	-688.491	-421.387	682.527	-416.97	-161.174	230.513	-2.70403	-807.205	0.583091
14.75	670.075	-373.489	238.383	227.227	-700.915	-403.538	670.075	-393.155	-204.328	227.227	-0.842375	-808.779	0.583161
14.8	661.934	-370.577	214.688	226.616	-711.628	-387.312	661.934	-364.79	-224.38	226.616	3.37009	-810.193	0.582957
14.85	652.307	-369.95	167.379	227.186	-720.717	-363.158	652.307	-315.535	-255.571	227.186	1.30616	-807.041	0.582614
14.9	650.66	-357.149	95.9377	227.547	-728.643	-335.767	650.66	-237.79	-283.223	227.547	-3.35556	-802.277	0.583147
14.95	664.002	-331.478	43.7142	229.322	-737.103	-312.57	664.002	-171.309	-287.126	229.322	-4.60656	-800.625	0.583486
15	680.14	-313.89	-2.14775	229.612	-746.573	-291.323	680.14	-113.747	-292.563	229.612	-4.49759	-801.387	0.5833
15.05	697.966	-290.166	-28.7435	230.764	-754.446	-272.644	697.966	-72.0674	-282.54	230.764	-1.36534	-802.197	0.58354
15.1	712.349	-284.731	-47.0245	227.721	-762.409	-251.242	712.349	-44.7324	-285.1	227.721	-0.785531	-802.739	0.583282
15.15	717.156	-261.237	-45.0308	224.854	-771.921	-230.007	717.156	-31.5895	-263.201	224.854	-0.44825	-805.459	0.583348
15.2	721.692	-227.659	-26.5757	224.072	-780.474	-207.437	721.692	-33.0627	-226.808	224.072	-0.957281	-807.57	0.583982
15.25	722.945	-192.714	-0.005849	223.423	-786.521	-182.606	722.945	-44.2596	-187.562	223.423	-2.93597	-807.435	0.583897
15.3	715.054	-161.913	39.7484	223.182	-792.621	-157.304	715.054	-71.5106	-150.605	223.182	-5.379	-808.062	0.583854
15.35	700.593	-138.646	76.4665	223.207	-798.464	-132.697	700.593	-99.2385	-123.375	223.207	-7.03983	-809.385	0.583614
15.4	678.28	-92.0373	116.687	223.858	-799.49	-111.814	678.28	-128.702	-74.3125	223.858	-4.24391	-807.26	0.583273
15.45	659.256	-41.9027	120.736	224.376	-799.599	-89.6218	659.256	-124.748	-27.7667	224.376	-2.75499	-804.601	0.583628
15.5	651.024	4.90284	105.373	224.038	-801.081	-64.5236	651.024	-104.565	13.9205	224.038	-4.40663	-803.663	0.583774
15.55	650.941	43.6364	93.1535	222.058	-803.967	-38.9204	650.941	-90.5326	48.8423	222.058	-6.67664	-804.881	0.583681
15.6	655.525	82.1585	48.874	219.269	-806.09	-16.5114	655.525	-46.5973	83.4708	219.269	-5.65086	-806.239	0.583422
15.65	660.416	133.306	-15.6246	217.967	-804.41	1.42027	660.416	15.4019	133.332	217.967	-0.076647	-804.411	0.582955
15.7	665.404	159.178	-84.4419	218.257	-802.154	23.2928	665.404	79.4975	161.704	218.257	1.43271	-802.491	0.582984
15.75	676.977	183.153	-124.163	221.146	-803.964	48.0963	676.977	112.963	190.266	221.146	0.176102	-805.401	0.583268
15.8	692.081	200.336	-118.097	222.67	-803.137	76.0343	692.081	99.794	210.053	222.67	-4.237	-806.717	0.583405
15.85	704.156	229.832	-102.429	224.674	-798.274	101.139	704.156	74.5864	240.315	224.674	-6.21293	-804.632	0.58319
15.9	707.988	253.271	-119.991	229.04	-794.617	123.469	707.988	81.4776	268.152	229.04	-5.38087	-804.135	0.582968
15.95	703.377	256.074	-164.304	232.406	-790.618	145.954	703.377	116.76	280.956	232.406	-4.78417	-803.963	0.582852
16	697.503	250.079	-193.892	233.156	-785.189	168.674	697.503	138.71	284.417	233.156	-4.69791	-803.088	0.583254
16.05	695.036	244.912	-195.528	232.906	-778.92	191.077	695.036	133.149	283.698	232.906	-4.5193	-802.001	0.583597
16.1	695.488	251.794	-156.646	232.814	-773.739	212.53	695.488	85.4837	283.956	232.814	-3.17558	-802.391	0.583735
16.15	693.571	273.559	-85.654	233.749	-769.216	233.591	693.571	2.90882	286.641	233.749	-1.23136	-803.901	0.583551
16.2	690.169	306.477	-15.7209	236.844	-764.58	255.918	690.169	-82.2156	295.662	236.844	-0.422672	-806.273	0.583633
16.25	690.051	357.867	42.936	239.905	-757.56	279.084	690.051	-163.578	321.176	239.905	-1.05763	-807.332	0.58397
16.3	694.139	413.115	87.5742	241.601	-746.912	304.654	694.139	-234.863	350.959	241.601	-5.17922	-806.638	0.584152
16.35	698.386	481.049	131.48	241.891	-736.872	329.569	698.386	-312.362	388.748	241.891	-8.47216	-807.171	0.584145
16.4	698.862	560.688	154.929	243.159	-730.376	351.674	698.862	-378.671	441.568	243.159	-7.66941	-810.596	0.583846
16.45	691.282	589.036	145.254	243.623	-722.447	376.325	691.282	-395.56	459.993	243.623	-9.59013	-814.53	0.583473
16.5	680.864	599.312	125.763	242.597	-707.545	395.83	680.864	-396.59	466.592	242.597	-10.0781	-810.678	0.583569
16.55	673.002	617.987	100.637	243.484	-694.312	410.601	673.002	-397.704	483.599	243.484	-5.84306	-806.615	0.583612
16.6	669.322	644.333	111.684	243.741	-684.045	428.659	669.322	-434.935	488.333	243.741	-3.05847	-807.252	0.583826
16.65	670.407	667.667	146.209	244.558	-672.026	450.185	670.407	-490.672	475.813	244.558	-4.07969	-808.868	0.583764
16.7	672.91	674.116	158.809	246.427	-657.154	471.308	672.91	-518.361	459.298	246.427	-6.30659	-808.667	0.583616
16.75	674.979	673.411	138.94	247.966	-639.507	485.879	674.979	-515.221	455.339	247.966	-4.95897	-803.133	0.583523
16.8	679.89	651.976	94.6259	249.189	-625.054	501.801	679.89	-480.27	450.962	249.189	-2.98409	-801.553	0.583647
16.85	687.092	626.613	65.1953	246.58	-611.929	522.236	687.092	-454.376	436.391	246.58	-3.6725	-804.472	0.583723
16.9	693.696	584.389	25.8962	247.308	-598.029	543.701	693.696	-409.468	417.752	247.308	-5.45581	-808.22	0.583633
16.95	697.092	572.167	19.0709	247.643	-577.887	558.817	697.092	-408.114	401.474	247.643	-6.70609	-803.856	0.583629
17	697.681	564.46	3.51761	245.686	-561.297	572.684	697.681	-403.229	395.011	245.686	-4.79363	-801.872	0.583667
17.05	697.778	577.419	8.03158	244.971	-546.789	589.122	697.778	-427.133	388.633	244.971	-3.2145	-803.761	0.583893
17.1	698.832	612.028	57.1188	245.92	-526.933	605.54	698.832	-496.725	362.086	245.92	-5.499	-802.687	0.584115
17.15	700.416	643.815	88.1329	251.286	-508.768	622.128	700.416	-551.358	343.904	251.286	-6.62703	-803.644	0.584129
17.2	697.14	687.016	105.384	257.434	-490.628	634.516	697.14	-605.809	340.722	257.434	-5.07988	-802.061	0.583906
17.25	688.915	708.193	98.8116	259.317	-472.156	646.477	688.915	-628.64	340.752	259.317	-3.63428	-800.531	0.583704
17.3	677.667	713.845	64.0865	257.707	-455.343	661.235	677.667	-623.176	354.024	257.707	-2.50184	-802.847	0.583611
17.35	668.281	705.384	10.0338	254.37	-436.859	674.961	668.281	-596.663	376.379	254.37	-2.05691	-803.999	0.583609
17.4	665.27	720.249	-34.7974	253.008	-414.594	685.325	665.27	-596.734	404.819	253.008	-2.99625	-800.967	0.583907
17.45	667.424	752.045	-78.2377	252.759	-393.332	696.554	667.424	-614.378	440.717	252.759	-3.649	-799.928	0.583566
17.5	668.872	795.684	-113.831	251.388	-373.833	710.962	668.872	-648.757	474.537	251.388	-4.29538	-803.243	0.583577
17.55	674.14	833.566	-126.07	251.681	-351.813	725.287	674.14	-690.829	483.199	251.681	-6.94941	-806.08	0.583569
17.6	679.98	878.644	-118.337	251.718	-327.449	733.143	679.98	-748.816	474.651	251.718	-8.84984	-802.896	0.583501
17.65	688.446	903.921	-117.134	253.649	-307.356	742.04	688.446	-786.08	461.381	253.649	-7.39091	-803.141	0.583897
17.7	702.085	896.532	-128.909	257.165	-289.397	751.499	702.085	-788.048	446.506	257.165	-4.10688	-805.285	0.584029
17.75	707.662	882.676	-117.781	258.914	-266.622	759.428	707.662	-791.445	408.172	258.914	-4.71652	-804.858	0.583638
17.8	707.172	870.821	-90.5006	253.181	-242.239	766.218	707.172	-800.179	355.293	253.181	-6.515	-803.572	0.583791
17.85	701.436	863.878	-82.7664	247.443	-223.403	773.145	701.436	-805.719	322.418	247.443	-3.08886	-804.768	0.583518
17.9	688.389	850.613	-50.2728	243.727	-201.725	779.501	688.389	-810.173	263.988	243.727	-2.19702	-805.177	0.583402
17.95	678.308	820.25	2.20366	242.633	-177.851	784.726	678.308	-799.744	182.278	242.633	-3.14116	-804.622	0.583818
18	672.981	775.637	31.0621	241.77	-158.719	792.567	672.981	-766.643	121.805	241.77	0.044859	-808.303	0.58364
18.05	666.084	742.466	71.6699	239.337	-136.108	796.935	666.084	-743.974	53.7958	239.337	0.600797	-808.474	0.583505
18.1	667.021	697.183	102.205	238.776	-111.58	799.272	667.021	-704.621	-4.46196	238.776	-0.421774	-807.023	0.583889
18.15	674.121	628.096	114.413	239.676	-87.1599	802.21	674.121	-636.861	-44.7478	239.676	-1.46	-806.93	0.583835
18.2	684.444	561.627	124.432	240.259	-62.5774	803.569	684.444	-569.84	-78.6744	240.259	-2.51519	-805.998	0.584069
18.25	698.064	481.86	114.527	242.667	-40.9019	806.134	698.064	-487.128	-89.5063	242.667	-0.755414	-807.17	0.584129
18.3	704.802	404.643	111.081	240.998	-17.5462	802.683	704.802	-407.034	-101.975	240.998	-0.466195	-802.875	0.58357
18.35	700.446	353.971	108.253	235.896	5.89937	797.95	700.446	-353.234	-110.634	235.896	-0.525438	-797.971	0.583426
18.4	693.892	317.358	111.941	232.312	29.9422	800.532	693.892	-313.135	-123.262	232.312	-1.18236	-801.091	0.583472
18.45	683.193	301.61	117.945	230.486	53.5071	803.406	683.193	-293.302	-137.309	230.486	-1.14721	-805.185	0.583293
18.5	673.578	285.081	125.007	231.033	76.3693	801.33	673.578	-272.051	-151.28	231.033	-0.619	-804.961	0.583509
18.55	668.908	266.247	140.952	232.923	100.405	796.407	668.908	-246.868	-172.658	232.923	-1.59369	-802.71	0.583536
18.6	665.752	241.944	146.407	232.398	123.773	796.453	665.752	-216.878	-181.483	232.398	-1.26966	-806.012	0.583401
18.65	670.507	229.816	143.661	229.824	147.216	796.464	670.507	-200.058	-182.841	229.824	-0.805203	-809.955	0.583958
18.7	684.826	220.723	134.653	226.427	169.871	790.23	684.826	-187.629	-177.891	226.427	-0.610984	-808.282	0.584136
18.75	700.427	189.584	117.737	225.677	191.663	782.172	700.427	-156.133	-159.457	225.677	-0.088906	-805.312	0.584237
18.8	714.375	149.586	102.317	225.296	213.477	774.402	714.375	-116.957	-138.44	225.296	0.337766	-803.288	0.584209
18.85	718.088	106.703	85.3663	224.258	235.667	768.788	718.088	-76.8674	-112.979	224.258	0.930359	-804.098	0.583722
18.9	709.006	78.813	70.1928	222.533	258.721	761.366	709.006	-52.0186	-91.8291	222.533	0.172609	-804.124	0.583486
18.95	694.863	72.0594	39.8036	222.916	280.615	752.427	694.863	-53.6086	-62.474	222.916	-0.007406	-803.051	0.583559
19	678.843	88.4694	-3.7822	224.505	302.896	743.646	678.843	-83.3799	-29.8149	224.505	-0.52825	-802.966	0.583478
19.05	665.091	74.9309	-49.7352	225.403	326.393	738.789	665.091	-88.628	15.2743	225.403	-0.561406	-807.677	0.583626
19.1	656.419	35.0511	-107.008	224.897	347.634	732.253	656.419	-77.6585	81.5378	224.897	1.01497	-810.582	0.583515
19.15	652.671	-16.2968	-168.451	222.674	367.847	720.384	652.671	-62.337	157.339	222.674	1.25781	-808.865	0.583487
19.2	657.037	-67.5795	-223.495	218.984	389.668	706.638	657.037	-48.4927	228.398	218.984	-0.889531	-806.956	0.583682
19.25	669.887	-121.115	-285.381	216.985	410.377	695.562	669.887	-40.3958	307.375	216.985	-0.805938	-807.599	0.583709
19.3	684.819	-186.96	-326.2	218.416	430.849	685.22	684.819	-15.327	375.666	218.416	-0.075875	-809.418	0.583717
19.35	699.105	-251.313	-329.081	220.554	452.142	671.76	699.105	25.5733	413.278	220.554	-1.63881	-809.748	0.583496
19.4	704.01	-301.21	-334.455	219.823	469.128	655.474	704.01	51.0136	447.197	219.823	-1.31184	-806.055	0.583144
19.45	702.621	-325.249	-352.718	221.67	486.19	641.03	702.621	46.0766	477.571	221.67	-0.134906	-804.55	0.583208
19.5	699.673	-319.735	-357.598	225.352	508.809	627.704	699.673	24.7752	479.054	225.352	-2.64894	-808.017	0.58338
19.55	694.682	-319.722	-396.783	230.048	526.652	614.662	694.682	-14.6717	509.356	230.048	-1.11838	-809.426	0.583431
19.6	690.717	-328.539	-440.03	232.044	541.814	598.928	690.717	-52.0323	546.678	232.044	0.695625	-807.637	0.583644
19.65	685.221	-331.98	-472.655	231.657	558.415	579.289	685.221	-88.0809	570.837	231.657	-1.32269	-804.613	0.583358
19.7	676.143	-323.463	-512.88	227.87	576.12	560.901	676.143	-139.358	590.13	227.87	-3.38647	-804.06	0.583181
