Time [s]	Rotating hub Mx  [kNm]	Rotating hub My  [kNm]	Rotating hub Mz  [kNm]	Rotating hub Fx  [kN]	Rotating hub Fy  [kN]	Rotating hub Fz  [kN]	Stationary hub Mx  [kNm]	Stationary hub My  [kNm]	Stationary hub Mz  [kNm]	Stationary hub Fx  [kN]	Stationary hub Fy  [kN]	Stationary hub Fz  [kN]	Rotor speed  [rad/s]	
419	688.232	855.288	247.362	230.253	-272.704	760.614	688.232	-888.224	61.3555	230.253	-5.04577	-808.007	0.570212
419.05	664.352	877.366	181.098	229.105	-252.204	768.023	664.352	-889.586	105.849	229.105	-3.79584	-808.363	0.570471
419.1	640.968	882.098	121.763	227.563	-230.694	775.817	640.968	-879.609	138.601	227.563	-3.58281	-809.382	0.570643
419.15	629.038	885.615	70.8704	227.367	-206.987	780.341	629.038	-873.277	163.471	227.367	-4.53973	-807.313	0.571513
419.2	637.255	920.059	32.1136	227.222	-182.887	782.732	637.255	-902.008	184.178	227.222	-5.44489	-803.796	0.572268
419.25	656.965	959.376	-11.8679	228.67	-162.175	791.14	656.965	-936.312	209.436	228.67	-4.44392	-807.579	0.572379
419.3	679.962	978.669	-47.257	227.994	-140.414	800.362	679.962	-954.604	220.812	227.994	-4.3842	-812.574	0.572652
419.35	701.809	951.283	-84.3447	227.316	-118.612	804.691	701.809	-927.899	225.958	227.316	-3.32353	-813.379	0.572514
419.4	708.794	916.689	-113.56	226.635	-96.4501	802.998	708.794	-896.096	224.115	226.635	-1.846	-808.768	0.571988
419.45	701.39	899.237	-126.189	227.785	-73.4952	802.263	701.39	-883.585	209.353	227.785	-1.50779	-805.621	0.571853
419.5	681.862	900.984	-153.268	229.562	-53.1829	804.567	681.862	-889.202	211.149	229.562	1.09899	-806.322	0.571434
419.55	650.637	909.43	-171.445	228.644	-28.8328	804.315	650.637	-902.654	204.141	228.644	-0.200885	-804.832	0.571027
419.6	620.025	869.265	-199.093	229.337	-3.23253	803.12	620.025	-867.742	205.63	229.337	-2.81202	-803.122	0.571255
419.65	600.497	790.743	-221.139	232.059	23.5045	801.618	600.497	-795.22	204.455	232.059	-6.63522	-801.935	0.571282
419.7	593.591	696.791	-249.131	233.504	47.8928	800.043	593.591	-708.288	214.273	233.504	-8.1632	-801.434	0.571535
419.75	608.434	616.79	-294.837	235.401	67.8	800.892	608.434	-637.938	245.752	235.401	-5.02635	-803.741	0.572216
419.8	639.202	548.127	-333.439	233.45	89.4234	801.865	639.202	-580.552	273.102	233.45	-3.42473	-806.829	0.57223
419.85	669.728	479.02	-374.676	229.535	111.709	798.655	669.728	-525.217	306.575	229.535	-2.86352	-806.424	0.571977
419.9	696.293	407.725	-411.297	227.947	134.256	792.489	696.293	-469.411	339.202	227.947	-3.05262	-803.775	0.571962
419.95	708.234	353.129	-450.462	229.307	155.906	786.047	708.234	-432.824	374.539	229.307	-2.5633	-801.355	0.571303
420	702.185	342.033	-471.044	230.205	179.901	780.85	702.185	-437.032	384.541	230.205	-4.23017	-801.294	0.571163
420.05	686.339	375.664	-472.365	229.26	204.7	773.802	686.339	-480.748	364.874	229.26	-7.11909	-800.388	0.571131
420.1	661.244	383.562	-470.197	228.619	226.451	767.814	661.244	-497.966	346.749	228.619	-6.82831	-800.482	0.570807
420.15	634.555	354.344	-457.514	230.131	247.265	761.699	634.555	-475.976	329.129	230.131	-5.66914	-800.808	0.571082
420.2	620.008	297.072	-445.547	230.906	268.418	755.831	620.008	-427.162	322.95	230.906	-4.69966	-802.064	0.571456
420.25	617.278	239.028	-427.468	228.986	292.202	750.39	617.278	-375.538	314.38	228.986	-5.94422	-805.253	0.571607
420.3	625.936	188.715	-419.509	226.622	313.442	743.241	625.936	-334.838	315.412	226.622	-5.28719	-806.614	0.571688
420.35	640.085	151.849	-424.219	225.23	329.821	733.971	640.085	-311.994	325.084	225.23	-0.973844	-804.67	0.571332
420.4	648.865	129.36	-429.14	225.582	345.486	723.103	648.865	-303.031	330.253	225.582	3.16313	-801.391	0.570668
420.45	653.033	106.512	-426.808	227.749	364.856	713.343	653.033	-290.971	329.919	227.749	4.33281	-801.223	0.570483
420.5	653.344	102.926	-426.568	228.445	385.945	699.151	653.344	-297.008	323.018	228.445	1.84978	-798.6	0.570155
420.55	648.112	92.6246	-415.559	227.692	409.048	683.616	648.112	-291.616	310.208	227.692	-3.18928	-796.644	0.569888
420.6	640.132	74.8509	-385.38	228.592	432.912	670.791	640.132	-269.185	285.762	228.592	-7.51891	-798.321	0.569757
420.65	631.741	30.9631	-359.888	229.813	451.271	660.873	631.741	-226.571	281.325	229.813	-5.5485	-800.23	0.569625
420.7	627.394	6.37248	-332.201	230.558	468.559	649.705	627.394	-198.385	266.536	230.558	-3.313	-801.033	0.569837
420.75	631.42	16.3441	-320.491	230.071	486.831	636.245	631.42	-206.764	245.418	230.071	-3.17778	-801.125	0.570105
420.8	642.251	63.7112	-350.372	230.291	504.936	623.579	642.251	-269.311	233.004	230.291	-2.38553	-802.375	0.570252
420.85	653.598	130.624	-381.158	229.504	523.624	610.191	653.598	-346.732	205.235	229.504	-2.41956	-804.058	0.57002
420.9	657.43	194.121	-413.616	229.722	537.938	595.717	657.43	-421.313	176.795	229.722	0.160156	-802.655	0.569572
420.95	653.984	251.642	-446.613	229.673	550.772	581.845	653.984	-490.551	148.817	229.673	4.14756	-801.172	0.569318
421	643.223	316.18	-509.664	231.447	565.304	566.751	643.223	-584.797	133.188	231.447	5.98975	-800.462	0.568906
421.05	628.046	395.931	-598.183	232.564	585.495	548.782	628.046	-707.476	118.579	232.564	1.83722	-802.473	0.5688
421.1	615.152	430.376	-697.102	234.798	606.766	531.94	615.152	-807.552	137.967	234.798	-2.04297	-806.921	0.568793
421.15	606.37	451.271	-783.502	236.236	626.664	511.74	606.37	-890.933	154.142	236.236	-7.35322	-809.031	0.568698
421.2	604.133	462.714	-838.673	235.114	644.544	490.887	604.133	-945.421	153.808	235.114	-11.7896	-810.104	0.568828
421.25	610.841	474.83	-879.009	234.651	657.734	472.501	610.841	-989.044	141.108	234.651	-11.3703	-809.779	0.568941
421.3	622.509	492.97	-903.351	234.198	668.904	457.2	622.509	-1023	111.953	234.198	-7.274	-810.192	0.568849
421.35	635.14	526.114	-922.734	234.122	678.541	440.695	635.14	-1060.15	65.7179	234.122	-3.31734	-809.085	0.568867
421.4	646.258	554.524	-936.814	235.195	689.435	423.686	646.258	-1088.47	18.7274	235.195	-0.502938	-809.216	0.56868
421.45	647.673	571.023	-953.802	234.961	698.432	403.862	647.673	-1111.52	-18.0157	234.961	0.825969	-806.791	0.568297
421.5	640.75	582.525	-956.57	233.414	708.654	381.693	640.75	-1118.46	-58.3901	233.414	-0.620406	-804.91	0.568138
421.55	627.464	585.284	-948.013	232.002	719.992	360.303	627.464	-1109.95	-96.4387	232.002	-1.96784	-805.11	0.567809
421.6	609.078	578.497	-956.317	231.865	730.909	341.485	609.078	-1111.41	-118.232	231.865	-0.789594	-806.746	0.567663
421.65	595.766	589.625	-963.637	230.987	741.175	319.259	595.766	-1118.75	-157.027	230.987	-2.36334	-807.007	0.567941
421.7	590.124	582.55	-939.57	229.195	749.755	296.531	590.124	-1088.87	-191.118	229.195	-3.73644	-806.256	0.568032
421.75	595.514	582.253	-903.597	228.095	757.094	273.172	595.514	-1049.14	-234.126	228.095	-5.28733	-804.852	0.568503
421.8	614.9	601.984	-888.447	226.944	763.863	250.813	614.9	-1033.99	-287.394	226.944	-5.74856	-803.966	0.56907
421.85	641.487	643.178	-885.025	224.701	771.693	229.92	641.487	-1034.13	-357.101	224.701	-5.13753	-805.2	0.569177
421.9	663.036	676.396	-906.791	223.422	773.87	212.345	663.036	-1053.32	-412.664	223.422	0.248578	-802.474	0.569156
421.95	675.408	709.96	-931.719	226.807	773.989	193.4	675.408	-1073.32	-469.172	226.807	4.64519	-797.773	0.569018
422	673.55	742.15	-951.229	229.129	779.074	171.048	673.55	-1085.35	-526.91	229.129	4.4125	-797.617	0.568884
422.05	661.224	741.269	-986.287	227.338	786.324	149.025	661.224	-1104.24	-550.351	227.338	4.12578	-800.311	0.569022
422.1	642.168	746.174	-1034.44	225.643	790.316	122.733	642.168	-1136.47	-579.021	225.643	0.299727	-799.789	0.569029
422.15	617.524	742.133	-1052.95	224.598	794.042	96.6907	617.524	-1137.41	-604.791	224.598	-3.25425	-799.9	0.568891
422.2	593.757	736.363	-1041.86	224.061	799.083	73.8711	593.757	-1108.14	-632.227	224.061	-3.70076	-802.482	0.569035
422.25	580.004	736.922	-1030.57	221.196	803.629	52.6393	580.004	-1078.48	-664.834	221.196	-2.35615	-805.347	0.569361
422.3	581.188	739.836	-987.699	221.172	808.353	30.6909	581.188	-1016.39	-699.894	221.172	-1.54181	-808.934	0.569884
422.35	599.52	719.672	-967.652	221.156	806.386	9.57869	599.52	-975.757	-708.645	221.156	0.427536	-806.442	0.570337
422.4	627.312	682.306	-960.609	220.646	804.878	-12.8128	627.312	-948.75	-698.702	220.646	1.01157	-804.98	0.570607
422.45	655.799	629.146	-926.921	221.377	808.164	-36.1718	655.799	-897.211	-670.836	221.377	0.787422	-808.973	0.570358
422.5	672.307	552.221	-867.806	221.124	807.637	-57.6577	672.307	-824.474	-615.043	221.124	2.38173	-809.689	0.57012
422.55	677.57	468.405	-773.877	220.389	801.771	-78.0974	677.57	-721.769	-545.287	220.389	4.52488	-805.553	0.570079
422.6	671.477	377.928	-715.664	219.57	794.684	-100.558	671.477	-660.062	-468.32	219.57	4.28696	-801.009	0.570007
422.65	653.493	282.12	-720.318	219.896	794.381	-126.761	653.493	-666.283	-393.087	219.896	1.18885	-804.43	0.569882
422.7	632.599	161.013	-776.651	220.672	794.973	-152.494	632.599	-732.808	-303.487	220.672	-1.05555	-809.466	0.570061
422.75	611.353	50.3026	-807.092	223.511	791.722	-178.765	611.353	-777.398	-222.669	223.511	-4.34508	-811.641	0.56994
422.8	599.269	-39.9687	-805.472	225.74	783.113	-203.64	599.269	-791.078	-156.777	225.74	-7.42628	-809.123	0.570572
422.85	605.608	-116.75	-781.406	226.392	776.278	-225.549	605.608	-783.87	-98.8625	226.392	-7.27074	-808.348	0.571171
422.9	624.007	-192.804	-748.548	224.385	773.292	-244.527	624.007	-772.005	-38.82	224.385	-3.18909	-811.026	0.571273
422.95	647.626	-266.536	-778.839	224.49	764.966	-263.553	647.626	-823.184	-0.964344	224.49	-0.72125	-809.094	0.571422
423	670.539	-361.97	-848.255	225.164	754.211	-281.284	670.539	-921.37	40.438	225.164	2.00819	-804.954	0.571187
423.05	681.706	-449.25	-918.991	226.315	746.203	-303.122	681.706	-1020.65	68.1497	226.315	1.73972	-805.418	0.570791
423.1	682.377	-522.318	-946.681	228.855	738.121	-326.187	682.377	-1077.07	94.6134	228.855	0.359219	-806.982	0.570742
423.15	672.357	-579.25	-939.416	232.786	725.803	-347.678	672.357	-1097.28	118.365	232.786	-1.3215	-804.778	0.570427
423.2	651.661	-629.698	-893.746	235.226	714.342	-368.514	651.661	-1082.57	152.759	235.226	-2.14769	-803.793	0.570143
423.25	629.499	-647.411	-849.462	233.67	701.187	-393.9	629.499	-1056.2	158.677	233.67	-7.81825	-804.213	0.570295
423.3	613.418	-656.21	-772.977	232.05	690.592	-416.875	613.418	-998.775	174.795	232.05	-10.0627	-806.598	0.570315
423.35	607.21	-645.14	-652.142	229.267	679.79	-435.035	607.21	-895.048	200.955	229.267	-8.18097	-807.033	0.57065
423.4	617.416	-606.065	-512.932	226.991	667.706	-451.552	617.416	-762.901	219.992	226.991	-5.58956	-806.04	0.5711
423.45	637.955	-576.19	-386.707	223.741	654.067	-465.629	637.955	-648.597	246.696	223.741	-1.94478	-802.877	0.571034
423.5	659.262	-553.029	-293.856	224.209	639.713	-481.902	659.262	-567.245	265.379	224.209	-0.661156	-800.913	0.57082
423.55	676.796	-521.086	-201.58	225.377	626.709	-500.132	676.796	-482.53	281.656	225.377	-0.168781	-801.808	0.570632
423.6	684.784	-479.868	-112.782	227.005	612.073	-517.873	684.784	-395.943	293.635	227.005	-0.299625	-801.764	0.570228
423.65	681.952	-439.63	-10.8656	227.848	595.977	-531.485	681.952	-301.388	320.247	227.848	1.6765	-798.538	0.570146
423.7	672.616	-386.443	49.3586	227.907	575.056	-549.06	672.616	-230.095	314.374	227.907	-2.71303	-795.078	0.570046
423.75	655.11	-343.83	66.7073	225.679	555.575	-570.526	655.11	-196.524	289.91	225.679	-9.01309	-796.293	0.569627
423.8	633.194	-343.459	66.99	223.421	542.418	-588.416	633.194	-204.234	284.148	223.421	-8.17788	-800.24	0.569538
423.85	617.649	-353.466	59.7525	223.869	529.867	-602.426	617.649	-224.531	279.453	223.869	-4.07372	-802.284	0.569728
423.9	612.569	-355.23	52.4808	224.132	513.413	-614.731	612.569	-238.426	268.507	224.132	-1.73184	-800.927	0.569877
423.95	618.658	-351.973	30.7524	223.154	494.69	-629.507	618.658	-256.91	242.545	223.154	-2.76153	-800.619	0.569999
424	632.845	-354.408	13.9491	223.396	479.883	-645.656	632.845	-275.717	223.114	223.396	-1.47103	-804.461	0.569874
424.05	645.307	-361.841	-12.1243	224.299	464.26	-658.401	645.307	-303.03	198.112	224.299	1.32694	-805.622	0.569296
424.1	652.536	-365.159	-37.8595	225.045	445.35	-666.528	652.536	-325.504	169.77	225.045	3.99253	-801.611	0.569092
424.15	657.294	-341.263	-74.8899	226.04	422.858	-678.257	657.294	-329.432	116.377	226.04	1.50088	-799.275	0.568955
424.2	654.499	-306.435	-119.224	228.022	398.803	-693.352	654.499	-324.812	51.1267	228.022	-4.15884	-799.852	0.568427
424.25	644.848	-265.459	-142.944	229.615	377.046	-706.731	644.848	-301.496	1.44676	229.615	-6.93638	-800.989	0.568382
424.3	635.598	-211.366	-148.407	228.568	355.751	-714.894	635.598	-255.671	-36.5046	228.568	-6.85647	-798.489	0.568284
424.35	625.901	-138.886	-155.648	226.979	333.106	-723.377	625.901	-192.11	-81.2965	226.979	-8.26831	-796.345	0.568238
424.4	623.228	-84.1436	-162.714	225.826	313.193	-733.602	623.228	-142.433	-115.19	225.826	-7.97803	-797.62	0.568633
424.45	629.324	-71.7039	-163.057	225.168	297.147	-743.522	629.324	-127.701	-124.183	225.168	-3.89266	-800.691	0.568753
424.5	637.04	-110.125	-184.406	225.581	278.038	-752.261	637.04	-167.575	-134.357	225.581	-2.08567	-801.996	0.568617
424.55	643.768	-164.575	-207.59	226.42	256.805	-760.787	643.768	-222.705	-143.46	226.42	-2.1373	-802.958	0.568399
424.6	643.121	-238.995	-224.658	229.28	235.667	-769.311	643.121	-294.682	-144.056	229.28	-2.04277	-804.595	0.5679
424.65	635.097	-321.972	-251.67	232.162	211.554	-777.095	635.097	-377.656	-156.139	232.162	-4.52272	-805.364	0.567555
424.7	620.773	-405.398	-258.644	235.374	189.313	-785.55	620.773	-455.728	-153.48	235.374	-5.29931	-808.023	0.567185
424.75	604.837	-512.38	-233.211	238.194	168.29	-788.87	604.837	-550.301	-118.698	238.194	-3.63688	-806.613	0.567072
424.8	594.721	-611.673	-214.413	237.151	140.987	-790.857	594.721	-640.806	-97.3866	237.151	-7.96275	-803.286	0.567243
424.85	592.443	-685.715	-195.805	234.386	112.356	-796.66	592.443	-707.979	-85.4961	234.386	-14.3671	-804.415	0.567267
424.9	599.373	-731.953	-166.328	234.258	89.0044	-802.524	599.373	-747.311	-70.3384	234.258	-15.4565	-807.296	0.567612
424.95	615.654	-799.623	-160.782	234.832	68.8113	-802.296	615.654	-811.776	-79.1661	234.832	-12.6043	-805.143	0.567733
425	631.876	-844.259	-181.09	235.121	50.1296	-804.276	631.876	-855.198	-119.177	235.121	-8.52676	-805.792	0.567564
425.05	644.153	-887.377	-228.503	234.553	30.6911	-807.803	644.153	-896.654	-188.845	234.553	-5.23525	-808.369	0.567572
425.1	649.436	-949.458	-290.325	235.372	9.68409	-808.952	649.436	-954.003	-275.024	235.372	-3.322	-809.003	0.567331
425.15	642.589	-955.325	-333.722	234.43	-10.4609	-810.799	642.589	-951.155	-345.429	234.43	-0.502929	-810.866	0.567039
425.2	628.83	-930.108	-349.402	233.528	-30.0491	-806.865	628.83	-915.146	-386.898	233.528	2.75398	-807.42	0.567159
425.25	611.721	-886.675	-362.153	232.359	-54.0367	-798.644	611.721	-859.601	-422.414	232.359	1.14625	-800.469	0.566968
425.3	592.602	-845.181	-371.715	229.902	-81.6738	-793.458	592.602	-805.057	-452.092	229.902	-4.17719	-797.64	0.566999
425.35	581.837	-820.677	-363.575	228.817	-106.434	-791.964	581.837	-768.623	-463.59	228.817	-6.30967	-799.059	0.567402
425.4	583.092	-848.879	-355.159	228.712	-128.79	-785.6	583.092	-784.319	-481.225	228.712	-6.7017	-796.059	0.567747
425.45	595.228	-895.078	-342.076	230.603	-148.737	-780.241	595.228	-818.146	-498.817	230.603	-4.6863	-794.277	0.568119
425.5	618.072	-954.392	-355.636	231.652	-171.879	-779.648	618.072	-858.803	-547.539	231.652	-4.86713	-798.354	0.568657
425.55	644.267	-1008.68	-378.578	230.608	-195.447	-781.09	644.267	-890.185	-606.893	230.608	-4.71974	-805.158	0.568748
425.6	662.855	-1062.16	-380.232	230.686	-213.055	-776.624	662.855	-923.708	-647.702	230.686	0.012609	-805.318	0.568675
425.65	669.645	-1126.22	-352.492	230.794	-228.199	-768.982	669.645	-974.286	-665.868	230.794	6.19292	-802.103	0.568742
425.7	664.783	-1218.81	-322.142	229.538	-250.495	-760.406	664.783	-1052.4	-694.072	229.538	5.13092	-800.587	0.568705
425.75	645.907	-1333.63	-269.233	228.255	-277.167	-752.776	645.907	-1158.27	-713.761	228.255	0.221188	-802.18	0.568601
425.8	621.987	-1401.61	-203.435	227.872	-302.204	-746.894	621.987	-1225.1	-710.649	227.872	-2.39684	-805.712	0.568864
425.85	599.034	-1437.69	-142.883	226.071	-322.613	-734.983	599.034	-1261.62	-704.053	226.071	-2.94491	-802.664	0.568975
425.9	581.081	-1436.47	-105.352	223.009	-343.62	-724.647	581.081	-1255.91	-705.16	223.009	-3.51734	-801.982	0.569133
425.95	576.202	-1389.49	-90.3148	222.794	-366.125	-720.128	576.202	-1200.14	-706.053	222.794	-2.81691	-807.852	0.569771
426	588.23	-1341.39	-78.2543	224.037	-387.981	-714.587	588.23	-1142.95	-706.489	224.037	-1.65788	-813.118	0.570117
426.05	609.277	-1237.21	-63.2741	225.218	-405.859	-707.581	609.277	-1039.63	-673.695	225.218	2.53513	-815.712	0.570293
426.1	636.208	-1143.34	-37.006	226.176	-421.266	-692.906	636.208	-953.868	-631.45	226.176	4.98063	-810.9	0.570591
426.15	660.327	-1043.07	-26.8437	227.177	-441.803	-677.467	660.327	-857.227	-594.876	227.177	2.46622	-808.793	0.570313
426.2	669.242	-944.837	-27.0266	225.201	-463.764	-662.188	669.242	-759.272	-562.986	225.201	-1.23753	-808.436	0.569898
426.25	666.285	-853.426	-21.1496	223.472	-480.749	-647.03	666.285	-672.989	-525.233	223.472	-0.873719	-806.081	0.570021
426.3	653.58	-795.48	-7.81922	220.939	-494.635	-629.064	653.58	-620.444	-497.894	220.939	0.071563	-800.241	0.569694
426.35	630.668	-734.556	13.87	220.442	-510.616	-615.381	630.668	-573.105	-459.69	220.442	1.82313	-799.637	0.569702
426.4	613.533	-661.846	19.7443	220.15	-532.261	-603.862	613.533	-509.162	-423.303	220.15	0.759563	-804.954	0.570265
426.45	606.492	-609.699	22.4097	221.147	-554.537	-587.23	606.492	-460.617	-400.085	221.147	-3.91622	-807.673	0.570509
426.5	610.471	-531.899	49.6059	222.113	-570.11	-573.652	610.471	-412.865	-338.998	222.113	-1.48894	-808.765	0.571069
426.55	631.604	-486.565	91.521	221.426	-583.135	-558.356	631.604	-402.053	-288.921	221.426	1.55963	-807.345	0.571769
426.6	656.812	-454.062	153.313	222.707	-595.084	-542.236	656.812	-417.793	-234.788	222.707	4.65706	-805.06	0.571417
426.65	674.741	-456.796	242.217	225.589	-609.068	-522.889	674.741	-480.421	-191.122	225.589	3.85266	-802.721	0.571339
426.7	685.553	-477.734	350.982	226.024	-624.583	-502.478	685.553	-572.71	-153.043	226.024	1.14769	-801.615	0.571152
426.75	681.522	-491.899	452.332	224.634	-639.285	-481.649	681.522	-657.488	-119.488	224.634	-1.45684	-800.418	0.570554
426.8	662.966	-493.192	524.65	226.856	-651.616	-459.68	662.966	-713.465	-97.2818	226.856	-3.67916	-797.431	0.57038
426.85	641.902	-450.559	566.429	231.141	-663.879	-443.792	641.902	-721.37	-58.9127	231.141	-0.963781	-798.552	0.570333
426.9	618.905	-398.281	575.152	232.106	-680.299	-427.581	618.905	-698.923	-30.5648	232.106	-0.667813	-803.512	0.570139
426.95	605.904	-367.874	586.522	230.869	-694.723	-405.715	605.904	-692.096	-18.5185	230.869	-3.91828	-804.505	0.570633
427	611.527	-302.239	583.593	230.848	-706.173	-387.369	611.527	-656.973	17.7628	230.848	-2.54853	-805.437	0.571239
427.05	631.508	-227.984	555.88	226.38	-715.732	-369.057	631.508	-598.537	52.2748	226.38	-0.199688	-805.279	0.571267
427.1	656.319	-135.839	514.246	223.904	-724.207	-352.046	656.319	-522.362	100.194	223.904	3.79681	-805.231	0.571342
427.15	679.14	-51.6029	475.126	226.855	-731.723	-331.063	679.14	-454.991	146.256	226.855	4.56372	-803.119	0.570944
427.2	688.919	27.6829	438.474	228.38	-738.49	-306.769	688.919	-394.896	192.57	228.38	2.43472	-799.667	0.570438
427.25	684.906	124.108	398.525	229.386	-746.578	-284.092	684.906	-328.705	257.251	229.386	1.15975	-798.802	0.570164
427.3	672.739	217.785	350.448	232.234	-756.262	-261.705	672.739	-259.8	320.543	232.234	-0.394969	-800.263	0.570111
427.35	654.13	299.107	274.144	233.984	-766.186	-238.445	654.13	-171.618	367.651	233.984	-2.758	-802.427	0.569923
427.4	635.599	366.064	177.623	230.824	-772.813	-214.883	635.599	-70.8855	400.66	230.824	-4.36783	-802.12	0.570067
427.45	623.978	410.212	98.8422	226.086	-776.146	-192.792	623.978	4.93377	421.924	226.086	-3.73533	-799.724	0.57025
427.5	621.796	418.974	72.3162	224.572	-782.135	-171.244	621.796	20.6991	424.665	224.572	-3.26667	-800.656	0.570404
427.55	629.283	400.484	59.5341	223.911	-791.762	-149.525	629.283	17.6167	404.502	223.911	-3.58231	-805.749	0.570557
427.6	643.623	382.594	59.9407	223.889	-794.704	-129.088	643.623	2.77437	387.251	223.889	-1.24072	-805.119	0.570508
427.65	656.271	354.581	53.3505	227.071	-793.486	-106.673	656.271	-5.48062	358.53	227.071	-0.337102	-800.624	0.570054
427.7	660.917	307.792	43.4093	228.251	-794.827	-82.441	660.917	-10.736	310.652	228.251	-1.76794	-799.089	0.569575
427.75	656.995	278.119	64.6985	225.962	-797.836	-61.8445	656.995	-43.0856	282.276	225.962	0.211316	-800.229	0.569189
